yokai_name,prompt,answer
ムラサ,"日本の妖怪ムラサについて、船幽霊が人間を自分たちの仲間に引き入れようとしているとされる理由は何でしょうか？以下の4つから回答を1つ選び出力しなさい。
- 水難事故で他界した人の成れの果て
- 海の守護者としての役割
- 悪天候の影響を受けるため
- 船の燃料を求めているため",水難事故で他界した人の成れの果て
目競,"日本の妖怪である「目競」は、何をした際に平清盛と睨み合いをしたとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 髑髏が動き回っていたのを見た
- 大声で助けを呼んだ
- 髑髏が合体して巨大化した
- 朝日を見ていた",髑髏が合体して巨大化した
飯食い幽霊,"飯食い幽霊は、どの時代の仮名草子に登場するとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 奈良時代
- 平安時代
- 元禄時代
- 天文時代",元禄時代
メドチ,"青森県に伝わる妖怪メドチに関する伝承では、どのような行動をとるとされていますか？以下の4つから回答を1つ選び出力しなさい。
- 人間を水の中に引きずり込む
- 人間の子供を育てる
- 人間と友達になる
- 人間に幸運をもたらす",人間を水の中に引きずり込む
目玉しゃぶり,"日本の妖怪目玉しゃぶりが関与するとされる病気の症状は通常どのようなものであるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 高熱を出す
- 視力が低下する
- 頭痛がする
- 皮膚がかぶれる",高熱を出す
目一つ坊,"日本の妖怪である「一つ目小僧」は、特に何を持っていることが多いとされているでしょうか？以下の4つから回答を1つ選び出力しなさい。
- おにぎり
- 豆腐
- お菓子
- 水",豆腐
面霊気,"日本の妖怪である「面霊気」は、どのようにしてその存在が認識されるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 夜になると動き出す
- 特定の音を出す
- 神社に現れる
- 人間の夢に現れる",夜になると動き出す
魍魎,"日本の妖怪である「魍魎」が好んで食べるものとされているのは何でしょうか？以下の4つから回答を1つ選び出力しなさい。
- 人間の心臓
- 亡者の肝
- 生け贄の首
- 動物の内臓",亡者の肝
木魚達磨,"木魚達磨が描かれているとされる鳥山石燕の妖怪画集の名前は何でしょうか？以下の4つから回答を1つ選び出力しなさい。
- 百器徒然袋
- 妖怪百物語
- 日本妖怪図鑑
- 幽霊画集",百器徒然袋
目目連,"目目連に現れる無数の目は、何が原因で浮かび上がるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 碁打ち師の念
- 霊のいたずら
- 月明かりの影
- 古い呪い",碁打ち師の念
モクリコクリ,"日本の妖怪である「モクリコクリ」が人の形で現れるとされることが多い日付はいつでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 3月3日
- 5月5日
- 7月7日
- 9月9日",3月3日
亡者火,"日本の妖怪である「亡者火」が現れる際に、どのような音を立てるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 鈴の音
- 足をたたく音
- 風の音
- 水の流れる音",足をたたく音
モシリシンナイサ、モシリシンナイサム,"日本の妖怪モシリシンナイサは、村外れの湿地帯に現れるとされていますが、その姿を目にした者が不幸な人生を送るとされる理由は何でしょうか？以下の4つから回答を1つ選び出力しなさい。
- 長生きできない
- 幸運を失う
- 悪霊に取り憑かれる
- 夢を奪われる",長生きできない
物岩,"日本の妖怪である「物岩」は、どのような声を出すとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 泣き声
- 味噌をくれと叫ぶ声
- 殺されるぞという声
- おまんの母でございますという声",殺されるぞという声
物の怪,"日本の物の怪は、医学知識が未発達だった当時、どのように病気を平癒させるために扱われたとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 特別な薬を用いる
- 物の怪を別の者に乗り移らせる
- 呪文を唱える
- 生霊を呼び出す",物の怪を別の者に乗り移らせる
紅葉,"日本の妖怪である「紅葉」に関する伝説で、彼女が退治された場所として広く知られている山はどれとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 富士山
- 戸隠山
- 大山
- 剱岳",戸隠山
木綿ひき婆,"日本の妖怪である「木綿ひき婆」が現れる場所とされているのはどこでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 神社の境内
- 山の頂上
- 福岡の屋敷町の空き地
- 海岸の砂浜",福岡の屋敷町の空き地
百々爺,"百々爺はどのような場所に現れるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 昼間の公園
- 人通りのなくなった夜の町角
- 山の中の神社
- 明るい商店街",人通りのなくなった夜の町角
茂林寺釜,"茂林寺釜に登場する守鶴の正体とされている動物は何であるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 狐
- 狸
- 猫
- 犬",狸
亡霊火,"日本の妖怪亡霊火において、亡者が家に帰る際に庭で鳴る音は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 足をたたく音
- ドアを叩く音
- 窓を叩く音
- 人の声",足をたたく音
モンジャ,"日本の妖怪モンジャの伝承において、モンジャが帰ってくる際に家の外で聞こえる音は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 庭で足をたたく音
- 窓を叩く音
- 屋根を叩く音
- ドアを閉める音",庭で足をたたく音
ヤウシケプ,"日本の妖怪「ヤウシケプ」はどのような姿に変えられたとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 巨大な魚
- タコ
- クジラ
- 蛇",タコ
野干,"日本の妖怪「野干」はどのような動物の異名として用いられることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 狸
- 狐
- 狼
- イタチ",狐
薬缶吊る,"日本の妖怪である「薬缶吊る」が現れるとされる時間帯はいつとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 昼間
- 夕方
- 夜遅い時間
- 明け方",夜遅い時間
夜行さん,"日本の妖怪である「夜行さん」は、どのような特定の日に現れるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- クリスマス
- 大晦日
- 夏至
- ハロウィン",大晦日
疫病神,"日本の妖怪疫病神が信じられている影響は、どのような祭事に現れるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 花見祭り
- 鎮花祭
- 秋祭り
- 七夕祭り",鎮花祭
野狐,"日本の妖怪である野狐は、どのような存在として民間に流布していることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 人間を助ける存在
- 人を化かす存在
- 神格を持つ存在
- 不死の存在",人を化かす存在
