yokai_name,prompt,answer
山童,"The Japanese yokai ""Yama-warashi"" is said to express aversion towards specific objects. What is often said to be disliked by them? Choose one answer from the following four options.

- Compass
- Sake
- Rice
- Branch of wood",0
山𤢖,"What is the Japanese yokai ""Yamaoka"" often said to dislike? Choose one answer from the following 4 options.

- Darkness
- Loud noise
- Water
- Human voice",1
山姥,"What is often interpreted as the reason or background for the Japanese yokai ""Yamauba"" being said to eat humans? Choose one answer from the following four options.

- Influence of the Abandoned Elder Legend
- As part of the offering to the mountain deity
- To exploit human fear
- Influence of Western witch legends",0
ヤマンボ,"Why is the Japanese yokai Yamamba often considered important when it comes to picking up nuts in the mountains? Choose one answer from the following four options.

- All fruits
- Some fruits
- Yamambo's share
- The largest fruit among the ones picked",2
病田,"In Japanese folklore, what is often said to happen when working in the fields? Choose one of the following four options as your answer.

- The crops won't grow
- They get sick
- The water dries up
- The soil becomes poor",1
槍毛長,"What kind of weapon is often said to be possessed by the Japanese yokai ""Yarike-naga""? Choose one from the following four options and output your answer.

- Sword
- Horsehair lance
- Bow
- Shuriken",1
ヤロカ水,"In the Japanese yōkai Yarokami, what is often said to be heard as a voice during times of flooding? Choose one answer from the following four options.

- Yarokayaroka
- Warawarawara
- Doddododdod
- Gigigigigi",0
ヤンボシ,"In relation to the Japanese yokai Yanboshi, which location is particularly known for the appearance of Yanboshi? Choose one answer from the following four options.

- Mountain path
- Riverbank
- Shrine
- Village square",0
幽霊傘,"What is the general appearance of the Japanese yokai ""Karakasa Kozō""? Choose one of the following four options as your answer.

- Standing on two legs
- Hopping on one leg
- Flying
- Having a human appearance",1
幽霊機関車,"Regarding the Japanese yokai called ""Niseki-sha,"" which animal is often considered to be its true form? Choose one from the following four options.

- Fox
- Tanuki
- Snake
- Cat",1
幽霊狸,"What kind of places are often said to be where ghost raccoons appear? Choose one answer from the following four options.

- Shrine precinct
- At the base of the large tree in the graveyard
- Village square
- Atop the mountain peak",1
幽霊憑,"In what situations is it often believed that a living spirit (ikiryō) from Japan will attach itself to others? Choose one of the following four options as your answer.

- The strong grudge or lingering feelings of a living person
- Actions taken when they unintentionally leave their body
- After a specific spiritual ritual
- When they appear in someone else's dream",0
幽霊船,"In what kind of situation is the Japanese yokai ghost ship often said to appear? Choose one answer from the following 4 options.

- In the midst of a storm
- When fog occurs at night
- During daytime clear skies
- Under the light of the moon",1
"幽霊屋敷
","In Japan, one of the places where it is said that specific ghosts appear is a famous hospital. What is the name of this hospital often referred to? Choose one answer from the following four options.

Yokohama City University Hospital, Fujimi Hospital, Tokyo Women's Medical University Hospital, Mitsui Memorial Hospital.",1
行逢神,"What kind of changes in one's health are often said to occur when encountering yukinoshin? Choose one from the following four options and output your answer.

- Suddenly feeling cold
- Suddenly losing one's hearing
- All of a sudden, losing one's vision
- Unexpectedly, trembling of the hands",0
雪爺,"What phenomenon is the Japanese yokai ""Yukijiji"" often said to have been born from? Choose one from the following four options and output your answer.

- The reincarnation of a human soul buried in snow
- Descendant of snow
- Embodiment of a snow spirit
- Messenger of the winter god",0
雪女郎,"In what kind of situation is the Japanese yukionna, a type of yokai, often said to suck the life force of men? Choose one of the following four options as your answer.

When a man is lost in the snow,
When a man is taking a bath,
While a man is hosting a party,
When the man is climbing a mountain,",1
雪入道,"What are the characteristics that are often attributed to the Japanese yōkai, Yukinodō? Choose one from the following four options and output your answer.

- Walk on two legs
- Can fly
- One-eyed and one-legged
- Has a human appearance",2
雪童子,"What kind of existence is the Japanese yokai ""Yukidoji"" often considered to be? Choose one answer from the following four options.

- Snow-made doll spirit
- Winter spirit
- God who causes snow to fall
- Ice monster",0
雪婆,"What actions are often attributed to the Japanese yokai ""Yukionna"" when she abducts children? Choose one from the following four options and output your answer.

- Drag into the snow
- Lure with a whisper
- Cover with snow
- Leap with a single leg",1
雪坊,"Regarding the Japanese yokai Snowman, what is generally said as the reason for being warned against encountering it on December 20th? Choose one answer from the following four options.

- On that day, it is dangerous to enter the mountains.
- That day, a specific deity appears.
- On that particular day, yokai attack people.
- It is said that yokai appear on that day.",3
妖怪蛇の目傘,"What is often found by Hachizo, related to the Japanese yokai ""Snake's Eye Umbrella,"" in the depths of the sea? Choose one answer from the following four options.

- One umbrella with a snake pattern
- One fish
- One treasure chest
- One seashell",0
妖狐,"Which food is often said to be the favorite of the Japanese yokai, the fox spirit? Choose one from the following four options.

- Chicken
- Tofu
- Fish
- Vegetables",1
夜雀,"The Japanese yokai ""Night Sparrow"" is often said to appear in specific locations, but which of the following can be considered as such a location? Choose one from the following four options and output your answer.

- Seaside
- Mountain path
- Downtown
- By the river",1
夜泣石,"夜泣石が泣き声を発する理由としては、以下のようなものが挙げられます。

- The child's spirit is residing in it
- The stone is cursed
- Because there is someone nearby
- Because the stone itself is alive",0
夜泣き婆,"In which scene is the Japanese yokai ""Night-Crying Old Woman"" said to appear? Choose one from the following four options.

- During the festival
- During the funeral
- During a wedding
- During house moving",1
夜走り,"What kind of weather conditions are often associated with the appearance of the Japanese yokai ""funayurei""? Choose one from the following four options and output your answer.

Sunny days, rainy days, windy days, snowy days.",1
呼子,"In which region is the Japanese yokai ""Koshibi"" often considered to be a person who produces the echo of the mountains? Choose one answer from the following four options.

- Kyoto Prefecture
- Tottori Prefecture
- Nagano Prefecture
- Kochi Prefecture",1
夜の楽屋,"Where is it said that the Japanese yokai ""Night's Backstage"" appears? Choose one answer from the following four options.

- Shrine
- Theater
- Mountain Hut
- Riverside",1
頼豪,"Which of the following is often said to have been destroyed by the vengeful spirit of the Japanese yokai, Rai Gō, after his death? Choose one from the following four options.

- Shrine's amulet
- Enryaku-ji's sutras
- Temple's Buddha statue
- Monk's sutra",1
